Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
360	-999.9071	-1066.728	66.82093	0.100298	0.00482506	0.0250403	0.0235471	0.0363103	0.0125508	0.0196432	0.0600405	0.00334084	0.0332513	0.0621544	0.00543518	0.00318073	0.0065004	0.000318331	0.0137178	0.00691729	0.0173991	0.00396782	0.099168	0.034229	0.0131161	0.0107429	0.0203639	0.00470138	0.0170453	0.0432747	0.0779996	0.077388	0.175412	0.0105611	0.197588	0.0586009	0.23832	0.000218779	0.190157	0.0634506	0.105306	0.0294165	0.0728176	0.121319	0.0733558	0.0405318	0.026323	0.0343349	0.041913	0.0629558	0.0268477	0.053091	0.643197	1.66901	0.397519	0.637684	0.869042	1.15069	1.56817	2.5156	0.6670405	0.722582	0.0407885	0.00196221	0.0101832	0.00957593	0.0147663	0.00510405	0.00798834	0.0244168	0.00135862	0.0135223	0.0252764	0.00221033	0.00129351	0.00264353	0.000129456	0.00557864	0.00281306	0.0070757	0.0016136	0.0403288	0.0139199	0.00533393	0.00436882	0.00828143	0.00191192	0.00693185	0.0175986	0.0317202	0.0314715	0.071335	0.00429489	0.0803534	0.0238313	0.0969181	8.89711e-05	0.0773313	0.0258036	0.0428247	0.0119629	0.0296128	0.049337	0.0298317	0.0164831	0.0107048	0.013963	0.0170448	0.0256023	0.0109182	0.0215906	2.458988
396	-998.412	-1066.446	68.03365	0.0128924	0.0169629	0.0211767	0.00300952	0.0258712	0.00920598	0.0339376	0.0759521	0.000970611	0.0282918	0.0261721	0.00703679	0.000320617	0.00244896	0.0131747	3.09553e-05	0.00154766	0.0149027	0.00126324	0.00113925	0.0465656	0.00927852	0.0305991	0.0260444	0.00523075	0.00821721	0.0364287	0.00992849	0.0251906	0.0674135	0.00772609	0.162313	0.0861702	0.0922152	0.00118002	0.098552	0.0269697	0.0505659	0.00213873	0.0498659	0.0487989	0.00735605	0.0288984	0.00936498	0.0242669	0.0695202	0.062494	0.00697903	0.0541916	0.547059	1.84926	0.196276	0.451991	0.780561	1.28113	2.21244	5.09487	1.177325	0.5546722	0.00888656	0.0116923	0.0145969	0.00207443	0.0178327	0.00634558	0.0233928	0.0523529	0.000669031	0.0195012	0.0180401	0.00485038	0.000220997	0.00168804	0.0090812	2.13371e-05	0.00106679	0.0102723	0.000870734	0.00078527	0.0320971	0.00639558	0.0210916	0.0179521	0.00360549	0.00566402	0.0251099	0.00684359	0.0173636	0.0464673	0.0053255	0.111881	0.0593961	0.0635628	0.000813373	0.0679307	0.0185899	0.0348545	0.0014742	0.034372	0.0336365	0.00507044	0.0199193	0.00645517	0.0167269	0.0479194	0.0430764	0.00481056	0.0373537	1.450772
432	-1000.696	-1068.664	67.96804	0.01625	0.0031623	0.0274	0.0264666	0.0359341	0.00126121	0.00538029	0.045099	0.0113146	0.00439121	0.064565	0.00188181	0.00269293	0.00966138	0.0159844	0.00777365	0.00270137	0.00852544	0.000600052	0.00723002	0.0145861	0.00645426	0.014139	0.00850299	0.000362345	0.0393867	0.031984	0.00845096	0.0226165	0.0375241	0.0131401	0.134899	0.0907234	0.128973	0.00269294	0.0634547	0.0160747	0.0379347	0.0104797	0.0310258	0.0815985	0.0218146	0.0293725	0.0171647	0.0516018	0.0236344	0.0594778	0.0141165	0.0393475	0.722366	1.52056	0.272228	0.53017	0.820394	1.21893	1.88619	3.6734	0.9407973	0.8907456	0.0120387	0.00234278	0.0202992	0.0196077	0.0266216	0.000934364	0.00398596	0.0334114	0.00838236	0.00325321	0.0478327	0.00139413	0.00199505	0.0071576	0.011842	0.00575908	0.0020013	0.00631604	0.000444546	0.00535633	0.010806	0.00478161	0.0104748	0.0062994	0.000268442	0.0291795	0.0236952	0.00626086	0.0167553	0.0277996	0.00973478	0.099939	0.067212	0.0955495	0.00199505	0.0470101	0.0119089	0.0281037	0.00776383	0.0229853	0.0604519	0.0161612	0.0217605	0.0127164	0.038229	0.0175095	0.0440639	0.0104581	0.0291505	1.349808
468	-1014.171	-1082.423	68.25152	0.00436527	0.00726253	0.0335697	0.0085907	0.0447215	0.00440017	0.0161971	0.0530882	0.00478852	0.0169459	0.0538488	0.00299952	0.00594378	0.000352094	0.0207457	0.0999559	0.00808447	0.019443	0.0120756	0.0503699	0.0697221	0.013578	0.00336069	0.0239747	0.00312751	0.00726115	0.0663085	0.0113886	0.0331267	0.0516788	0.0453383	0.0662599	0.00123964	0.0553808	0.0303911	0.00935685	0.0218268	0.0162502	0.0225406	0.0663889	0.0424038	0.044615	0.00451161	0.0330588	0.0321337	0.0468649	0.0928359	0.0385268	0.0643425	0.484197	1.96713	0.228901	0.48719	0.799038	1.2515	2.05259	4.36871	1.066141	0.4615197	0.00293851	0.00488881	0.0225976	0.00578288	0.0301045	0.002962	0.0109032	0.0357366	0.00322342	0.0114072	0.0362486	0.00201914	0.00400109	0.000237014	0.0139651	0.0672859	0.0054421	0.0130882	0.00812875	0.0339068	0.0469338	0.00914009	0.00226227	0.0161387	0.0021053	0.00488788	0.0446359	0.00766629	0.0222994	0.0347878	0.0305197	0.0446032	0.000834467	0.0372799	0.020458	0.00629861	0.0146928	0.0109389	0.0151734	0.04469	0.0285443	0.0300328	0.00303701	0.0222537	0.021631	0.0315474	0.062493	0.0259345	0.0433125	1.485541
504	-997.0407	-1064.909	67.86861	0.000383861	0.00538308	0.00145468	0.00521415	0.0144926	0.000733741	0.00670297	0.0348598	0.00428136	0.0160111	0.0073887	0.000265432	0.000274328	0.00286911	0.000603182	0.0291176	0.000372766	0.00783049	0.00809648	0.00388167	0.017274	0.00201169	0.00158494	0.0029974	0.000288142	0.00430632	0.0446634	0.000102478	0.00788391	0.0167329	0.0221255	0.0627144	0.000267751	0.0160929	0.00650252	0.00408027	0.0252396	0.00311437	0.00537481	0.0213307	0.00268404	0.0139361	0.00218923	0.00712989	0.0500909	0.00487093	0.0335277	0.0292374	0.0235479	0.797989	1.37877	0.119197	0.354399	0.723519	1.38213	2.82168	8.38948	1.537952	1.08519	0.00065942	0.00924739	0.00249893	0.00895718	0.0248962	0.00126046	0.0115148	0.0598843	0.00735478	0.0275048	0.0126928	0.000455976	0.000471258	0.00492874	0.00103618	0.05002	0.000640361	0.0134517	0.0139086	0.00666817	0.0296743	0.00345581	0.00272272	0.00514912	0.000494989	0.00739767	0.0767255	0.000176043	0.0135435	0.0287448	0.0380086	0.107735	0.000459959	0.0276453	0.0111704	0.00700934	0.0433582	0.00535006	0.00923319	0.0366432	0.00461082	0.0239402	0.0037608	0.0122482	0.0860492	0.00836759	0.0575959	0.0502259	0.040452	0.582119
540	-1001.11	-1068.446	67.33568	0.00086057	0.00910298	0.00219153	0.00212979	0.0128561	0.00430921	0.00812276	0.0206606	0.0118389	0.0129272	0.00450961	0.000374504	0.00303945	0.00239206	0.000431135	0.00999553	4.92628e-05	0.0102003	0.000536778	0.0024766	0.00631703	0.00162084	0.00462986	0.00245449	0.00203967	0.00381774	0.0325464	0.00151159	0.0079201	0.00614842	0.0247514	0.0600705	0.00159641	0.0209247	0.00547821	0.000896251	0.00312702	0.00884136	0.0213939	0.0220547	0.00696663	0.0120451	0.0115138	0.00556241	0.0130765	0.0106606	0.0397902	0.00902749	0.0281278	0.947713	1.09804	0.101351	0.327446	0.705882	1.41667	3.05394	9.86673	1.655226	1.618308	0.00174234	0.0184302	0.00443705	0.00431205	0.0260289	0.00872457	0.0164456	0.0418302	0.0239695	0.0261729	0.00913031	0.000758235	0.00615377	0.00484305	0.000872891	0.0202373	9.97392e-05	0.0206518	0.00108678	0.00501421	0.0127897	0.0032816	0.00937378	0.00496945	0.00412959	0.00772954	0.0658947	0.00306041	0.0160353	0.0124483	0.0501126	0.121621	0.00323215	0.0423649	0.0110914	0.00181458	0.00633107	0.0179005	0.0433149	0.0446527	0.0141049	0.024387	0.0233113	0.0112619	0.0264752	0.0215839	0.0805607	0.0182774	0.0569486	0.4939161
576	-1004.244	-1072.858	68.61379	0.00876486	0.00147138	0.00551306	0.00412386	0.0113008	0.00338018	0.0151374	0.0605707	0.012189	0.00882117	0.0125692	0.000484111	0.00511271	0.00196592	0.013464	0.00627671	0.00428103	0.00267159	0.00382909	0.0604024	0.00563771	0.0116036	0.00502024	0.00175339	0.00178818	0.00882192	0.0544948	0.000876761	0.0122172	0.0168115	0.0632957	0.0452358	0.00311667	0.0309908	0.0199831	0.00911659	0.0249411	0.00187397	0.0190496	0.0525492	0.00752879	0.0359584	0.0288469	0.00333253	0.0198889	0.00891185	0.0630211	0.00366158	0.0511508	0.5172	1.90525	0.158183	0.406845	0.755351	1.32389	2.45794	6.32178	1.33334	0.5089885	0.0102656	0.00172332	0.00645703	0.00482996	0.0132358	0.00395894	0.0177293	0.0709419	0.014276	0.0103316	0.0147213	0.000567003	0.00598812	0.00230253	0.0157693	0.00735143	0.00501405	0.00312903	0.00448472	0.0707447	0.00660302	0.0135905	0.00587982	0.00205361	0.00209436	0.0103324	0.0638255	0.00102688	0.0143091	0.01969	0.0741334	0.0529813	0.00365032	0.0362972	0.0234047	0.0106776	0.0292116	0.00219484	0.0223114	0.0615468	0.0088179	0.0421153	0.0337862	0.00390313	0.0232944	0.0104378	0.0738118	0.00428853	0.059909	0.8538079
612	-999.4177	-1067.426	68.00787	0.00196204	0.00520724	0.0117276	0.00383061	0.0125212	0.0017523	0.00773227	0.0254661	0.000216929	0.00403528	0.0143403	0.00227322	0.00437375	0.00141546	0.013503	0.0111195	0.000884931	0.00908822	0.0138735	0.00901038	0.00544745	0.00361676	0.00082358	0.00183126	0.000902792	0.00608099	0.0288482	0.000694026	0.0101576	0.0128346	0.0338421	0.0460541	0.00394036	0.0212389	0.00770661	0.00377096	0.0299125	0.0158038	0.00242037	0.0181905	0.0201665	0.0140108	0.0228076	0.00520858	0.000776668	0.00379666	0.0374498	0.0032231	0.0274884	0.766544	1.43773	0.127333	0.365996	0.730824	1.36832	2.73227	7.85345	1.490211	0.9996811	0.0036108	0.00958307	0.0215827	0.0070496	0.0230433	0.00322482	0.01423	0.0468662	0.000399223	0.00742626	0.026391	0.00418348	0.00804917	0.00260492	0.0248501	0.0204636	0.00162857	0.0167254	0.0255319	0.0165821	0.0100251	0.00665606	0.00151566	0.00337012	0.00166144	0.0111911	0.0530903	0.00127724	0.0186934	0.02362	0.0622807	0.0847549	0.00725159	0.0390867	0.0141827	0.00693982	0.055049	0.0290843	0.00445429	0.0334766	0.0371131	0.0257846	0.0419736	0.00958552	0.00142933	0.00698712	0.0689201	0.00593158	0.0505879	0.5433795
648	-1004.563	-1072.488	67.92499	0.00264376	0.00518837	0.00900237	0.00229152	0.0145113	0.000853641	0.00300351	0.0350025	0.00287127	0.0319211	0.00392873	0.00053775	0.00754689	0.00833928	0.00744775	0.0136629	0.00212958	0.00553141	0.0349899	0.0168992	0.013016	0.0310394	0.00694154	0.019903	0.000605146	0.0080754	0.0621395	0.00313643	0.0170298	0.0122785	0.0089943	0.0434941	0.00683303	0.037797	0.0173288	0.00655337	0.0124233	0.00676651	0.014379	0.0311861	0.0409833	0.0260441	0.0258297	0.0302763	0.0413166	0.0184126	0.0640286	0.0155135	0.0528535	0.844333	1.29188	0.198231	0.454181	0.781739	1.2792	2.20177	5.04463	1.170159	1.225447	0.00299244	0.00587265	0.0101897	0.00259374	0.0164252	0.000966224	0.00339963	0.0396189	0.00324995	0.036131	0.00444688	0.000608672	0.00854222	0.00943911	0.00843001	0.0154649	0.00241044	0.00626092	0.0396046	0.0191279	0.0147327	0.0351331	0.00785703	0.022528	0.000684957	0.00914044	0.0703348	0.00355008	0.0192758	0.0138979	0.0101805	0.0492304	0.00773421	0.0427819	0.0196143	0.00741767	0.0140617	0.00765892	0.0162754	0.0352991	0.0463885	0.029479	0.0292362	0.0342693	0.0467657	0.0208409	0.0724731	0.0175595	0.0598242	0.8834812
684	-1000.024	-1067.467	67.4427	0.0155249	0.032442	0.0475437	0.0264661	0.0448561	0.00525424	0.011778	0.0898596	0.0136404	0.0110216	0.0354835	0.00957078	0.0167746	0.0161056	0.0210568	0.042993	0.00188425	0.010175	0.0185983	0.0331967	0.041577	0.00869786	0.0211558	0.0168925	0.003525	0.022586	0.0366604	0.00322038	0.0350667	0.0637849	0.0321841	0.135384	0.0061846	0.115853	0.0373944	0.0121055	0.115777	0.0285441	0.0197408	0.0509397	0.0525336	0.0502421	0.0522611	0.0374887	0.133881	0.0238073	0.123833	0.0325741	0.123138	0.674515	1.61028	0.346261	0.596164	0.850978	1.17512	1.67739	2.888	0.7668607	0.7853993	0.00799735	0.0167118	0.0244912	0.0136335	0.0231067	0.00270661	0.0060672	0.0462894	0.00702658	0.00567755	0.0182786	0.0049302	0.00864108	0.00829645	0.010847	0.022147	0.000970635	0.00524146	0.00958052	0.0171006	0.0214176	0.00448053	0.010898	0.00870186	0.00181583	0.0116347	0.0188849	0.00165891	0.0180639	0.0328575	0.016579	0.0697406	0.00318587	0.0596794	0.019263	0.00623589	0.0596401	0.0147039	0.0101691	0.0262405	0.0270616	0.0258812	0.0269212	0.0193115	0.0689663	0.0122639	0.0637901	0.0167799	0.0634319	1.941258
720	-1004.717	-1072.634	67.91783	0.0070172	0.00479787	0.0126314	0.0140366	0.0244941	0.00298637	0.00387585	0.0584422	0.00807546	0.00417871	0.0150611	0.00222578	0.00407184	0.0134213	0.00808094	0.0443791	0.00172753	0.0127465	0.0352093	0.0330046	0.0203255	0.00129147	0.0164133	0.00235635	0.00371463	0.0112246	0.039419	0.00330816	0.0211395	0.0147122	0.0026072	0.0664088	0.00421458	0.0479444	0.0122077	0.00780231	0.0322017	0.0171793	0.0181809	0.0120714	0.0325589	0.019212	0.0138273	0.0234807	0.0539223	0.0232028	0.0600289	0.0142122	0.0720424	0.834135	1.311	0.212954	0.470331	0.790307	1.26533	2.12616	4.69584	1.118355	1.192989	0.00717744	0.00490744	0.0129199	0.0143571	0.0250534	0.00305456	0.00396436	0.0597768	0.00825987	0.00427413	0.015405	0.00227661	0.00416482	0.0137277	0.00826547	0.0453925	0.00176698	0.0130376	0.0360133	0.0337583	0.0207897	0.00132096	0.0167881	0.00241016	0.00379945	0.0114809	0.0403192	0.0033837	0.0216222	0.0150482	0.00266673	0.0679253	0.00431082	0.0490392	0.0124865	0.00798048	0.032937	0.0175716	0.018596	0.0123471	0.0333024	0.0196507	0.014143	0.0240169	0.0551537	0.0237326	0.0613997	0.0145368	0.0736875	0.9776744
756	-1005.879	-1073.894	68.01509	0.010654	0.0110637	0.0101046	0.00182041	0.0171426	0.00721909	0.00875356	0.0433912	0.0287515	0.00422294	0.0198649	0.000192403	0.0118139	0.00422271	0.00415407	0.0125615	0.005055	0.00959206	0.0011123	0.0150835	0.00316891	0.00505085	0.0229382	0.0151968	0.0022194	0.0138044	0.00620703	0.00110922	0.0310042	0.0251692	0.0179573	0.0771318	0.000966849	0.0529043	0.0221297	0.0108282	0.0530317	0.0158763	0.00772466	0.0208594	0.0300541	0.0148674	0.0479885	0.0272348	0.0517793	0.0114582	0.0590174	0.0425974	0.026286	0.805368	1.36494	0.208957	0.466004	0.788032	1.26898	2.1459	4.78568	1.132057	1.106327	0.0112939	0.0117282	0.0107115	0.00192976	0.0181723	0.00765271	0.00927935	0.0459975	0.0304785	0.00447659	0.0210581	0.000203959	0.0125235	0.00447635	0.00440358	0.013316	0.00535863	0.0101682	0.00117912	0.0159895	0.00335925	0.00535423	0.024316	0.0161096	0.00235271	0.0146335	0.00657986	0.00117584	0.0328665	0.026681	0.0190359	0.0817648	0.00102492	0.056082	0.0234589	0.0114786	0.0562171	0.0168299	0.00818865	0.0221124	0.0318593	0.0157605	0.050871	0.0288707	0.0548895	0.0121465	0.0625624	0.0451561	0.0278649	0.9433377
792	-995.4735	-1062.861	67.38715	0.010859	0.00510816	0.01641	0.0147182	0.0509201	0.00765709	0.0295255	0.10025	0.00847404	0.0180678	0.0670652	0.000162914	0.00469929	0.00188207	0.0187782	0.0327093	0.00607499	0.0228125	0.0161525	0.0361405	0.0192542	0.00380432	0.0161604	0.0683536	0.00282435	0.0111496	0.0140784	0.00320731	0.0391568	0.0420559	0.00121549	0.221931	0.00809649	0.0497655	0.0567577	0.0152264	0.104936	0.057892	0.0134525	0.0438174	0.0723754	0.0399425	0.0425082	0.0699767	0.135867	0.037524	0.10019	0.0401959	0.083138	0.769952	1.43134	0.398565	0.638502	0.869389	1.15023	1.56617	2.509	0.6651398	1.008606	0.00576587	0.00271232	0.00871335	0.00781503	0.0270374	0.00406574	0.0156774	0.0532304	0.00449952	0.00959356	0.0356101	8.65034e-05	0.00249521	0.000999338	0.00997078	0.0173679	0.00322568	0.0121129	0.00857659	0.0191898	0.0102235	0.00202001	0.00858079	0.0362942	0.00149967	0.00592018	0.0074753	0.00170301	0.0207914	0.0223307	0.000645396	0.11784	0.00429905	0.0264243	0.030137	0.00808489	0.0557186	0.0307393	0.00714295	0.023266	0.0384297	0.0212085	0.0225709	0.037156	0.0721422	0.0199244	0.0531988	0.0213431	0.0441444	1.883321
828	-997.3625	-1064.745	67.38244	0.00835532	0.0105793	0.0318287	0.0167996	0.0234868	0.000463755	0.0107918	0.052816	0.0157827	0.02921	0.0538871	0.00324212	0.014982	0.0179012	0.0232179	0.00202216	0.00973324	0.0330643	0.00582665	0.0152207	0.0496434	0.00148182	0.00164132	0.0233259	0.00273468	0.0065015	0.0448356	0.0015368	0.0566496	0.040459	0.0010189	0.171023	0.00228198	0.0736178	0.041725	0.0325628	0.100406	0.028281	0.00472869	0.0288995	0.0541473	0.0171063	0.0684904	0.0663004	0.119697	0.0479757	0.120734	0.120879	0.0909279	0.754272	1.46074	0.315678	0.569876	0.839089	1.19177	1.75477	3.16779	0.8337222	0.96818	0.00464488	0.0058812	0.0176942	0.00933922	0.0130568	0.00025781	0.00599934	0.0293614	0.00877392	0.0162384	0.0299568	0.00180235	0.00832875	0.00995163	0.0129073	0.00112416	0.00541089	0.018381	0.00323915	0.0084615	0.0275977	0.000823771	0.000912438	0.0129673	0.00152026	0.0036143	0.024925	0.000854338	0.0314926	0.0224919	0.000566427	0.0950751	0.00126859	0.0409255	0.0231957	0.0181023	0.0558176	0.015722	0.00262877	0.0160657	0.0301015	0.00950969	0.0380751	0.0368576	0.066542	0.0266706	0.0671183	0.0671988	0.0505485	1.798824
864	-1004.291	-1071.704	67.41252	0.00511303	0.00195317	0.0132626	0.0294143	0.0143729	0.00872348	0.0228556	0.0722417	0.0129533	0.0228007	0.0303102	0.0168031	0.0127309	0.0120652	0.00949859	0.0172804	0.00486261	0.0167096	0.0015029	0.0208544	0.0271921	0.0144355	0.031152	0.00530875	0.0115498	0.0168396	0.0358234	0.00354042	0.0500349	0.0411625	0.0145114	0.193556	0.00614747	0.0362677	0.04465	0.00798085	0.0697286	0.0137485	0.00401734	0.0746788	0.0661649	0.0313478	0.0413127	0.024899	0.0673094	0.00761319	0.109127	0.0638037	0.074282	0.882427	1.22045	0.319385	0.57313	0.840581	1.18965	1.74481	3.13102	0.8252804	1.355688	0.00333207	0.00127284	0.008643	0.0191687	0.00936657	0.00568493	0.0148945	0.0470785	0.00844144	0.0148588	0.0197526	0.0109502	0.00829647	0.00786264	0.00619005	0.0112613	0.00316887	0.0108893	0.000979408	0.0135904	0.0177205	0.00940733	0.0203012	0.00345961	0.00752675	0.010974	0.0233454	0.00230722	0.0326068	0.0268248	0.00945679	0.126137	0.00400619	0.023635	0.0290976	0.00520097	0.0454408	0.00895961	0.00261802	0.0486668	0.0431184	0.0204288	0.0269227	0.0162262	0.0438643	0.00496137	0.0711161	0.0415797	0.0484082	1.534494
900	-1001.342	-1067.896	66.55369	0.0126905	0.0102331	0.0458528	0.0341219	0.0565582	0.00486317	0.0148064	0.105148	0.0207739	0.0516511	0.00269568	0.00787272	0.00349577	0.00760096	0.0405429	0.0570441	0.00728938	0.0336215	0.00927391	0.0613348	0.0303717	0.0111173	0.0637024	0.0231396	0.00601484	0.0302392	0.0625698	0.00248544	0.0327422	0.0691714	0.0124866	0.207385	0.0105062	0.102272	0.105313	0.0188534	0.0664697	0.0717342	0.00860238	0.0951366	0.0737925	0.0376484	0.130898	0.0257566	0.144573	0.0270902	0.189689	0.113994	0.190932	0.741988	1.48377	0.475653	0.696007	0.893096	1.1197	1.43677	2.10237	0.5372888	0.9376286	0.00497247	0.00400957	0.0179663	0.0133698	0.0221609	0.00190551	0.0058015	0.0411997	0.00813973	0.0202382	0.00105623	0.00308473	0.00136973	0.00297825	0.0158857	0.0223513	0.00285616	0.0131738	0.00363375	0.0240325	0.0119004	0.00435603	0.0249602	0.00906668	0.00235677	0.0118485	0.0245164	0.000973859	0.0128292	0.0271031	0.00489256	0.0812588	0.00411659	0.0400728	0.0412644	0.00738725	0.0260445	0.0281073	0.00337063	0.0372769	0.0289138	0.0147516	0.0512892	0.0100921	0.0566472	0.0106146	0.0743249	0.0446657	0.0748121	2.552158
936	-1004.046	-1071.001	66.95447	0.00430957	0.0194619	0.00209235	0.0154546	0.0348876	0.00459613	0.0190434	0.0970783	0.00685362	0.0393839	0.0476749	0.000925877	0.000213975	0.0008003	0.0317755	0.0522579	0.00275737	0.0261865	0.0116774	0.00144623	0.0138974	0.029517	0.0189349	0.0105574	0.00412724	0.0270516	0.0400347	0.00652602	0.0304731	0.0527882	0.0399031	0.185524	0.00399404	0.137121	0.03152	0.0109812	0.171258	0.0217005	0.0395703	0.0492375	0.0285321	0.0163784	0.0259361	0.0386599	0.035442	0.025471	0.145219	0.058232	0.170805	0.907781	1.17291	0.374891	0.619716	0.861327	1.161	1.61364	2.66744	0.7094172	1.451168	0.00228228	0.0103067	0.00110808	0.00818454	0.018476	0.00243404	0.0100851	0.0514112	0.00362958	0.0208571	0.0252479	0.000490331	0.000113318	0.000423827	0.0168278	0.027675	0.00146026	0.013868	0.00618419	0.000765903	0.00735986	0.0156317	0.0100276	0.00559107	0.00218573	0.0143261	0.0212018	0.00345608	0.0161381	0.0279559	0.0211321	0.0982508	0.00211519	0.072617	0.0166925	0.00581546	0.0906956	0.0114923	0.0209558	0.0260755	0.0151102	0.00867379	0.0137354	0.0204737	0.0187695	0.0134891	0.0769057	0.0308388	0.0904561	1.888269
972	-1002.212	-1069.809	67.59627	0.0115391	0.0140595	0.00354004	0.016414	0.0407243	0.00787381	0.0185045	0.0435341	0.00597393	0.0174572	0.00110411	0.00672431	0.000468467	0.000868275	0.021879	0.0233479	0.00408165	0.00818568	0.0134737	0.0308812	0.0168604	0.0158613	0.0155053	0.0134361	0.00163343	0.0199315	0.0444857	0.00701144	0.0395732	0.0449808	0.0433365	0.0931113	0.00209342	0.0400539	0.0513408	0.00754604	0.0458772	0.010573	0.0347488	0.0217021	0.102611	0.0397022	0.0471709	0.0240961	0.0111308	0.0311637	0.0843135	0.0699592	0.0863599	0.861086	1.26046	0.274611	0.532429	0.821483	1.21731	1.87819	3.64151	0.9344933	1.280905	0.00850463	0.0103622	0.0026091	0.0120976	0.0300149	0.0058032	0.0136383	0.0320858	0.00440294	0.0128664	0.000813759	0.004956	0.000345273	0.000639942	0.0161254	0.017208	0.00300829	0.00603306	0.00993047	0.0227602	0.0124265	0.0116902	0.0114278	0.00990274	0.00120388	0.0146901	0.0327871	0.00516762	0.0291665	0.033152	0.0319401	0.0686255	0.0015429	0.0295208	0.0378395	0.00556163	0.0338127	0.00779256	0.0256107	0.015995	0.0756266	0.0292616	0.0347662	0.0177595	0.00820373	0.0229685	0.0621413	0.0515618	0.0636495	1.356804
1008	-1003.511	-1071.253	67.74284	0.000127434	0.0162811	0.0021405	0.00207926	0.0198728	0.00709811	0.00959475	0.0553368	0.000667176	0.0187429	0.0131849	0.00698563	0.00818733	0.00499077	0.010036	0.0115391	0.0365819	0.00693187	0.00855337	0.0162029	0.00968097	0.00351833	0.0111136	0.0236113	0.0049066	0.00728991	0.0438068	0.00663564	0.0308821	0.0412917	0.0444989	0.0801137	0.00303935	0.0581036	0.0443421	0.00683571	0.0391418	0.0591547	0.0181596	0.0636597	0.0855311	0.0299607	0.0847693	0.0114701	0.021793	0.0146568	0.0599263	0.0529286	0.0920141	0.807992	1.36001	0.252636	0.511205	0.811124	1.23286	1.95616	3.95827	0.9948032	1.113948	9.74292e-05	0.0124476	0.0016365	0.00158968	0.0151936	0.00542681	0.0073356	0.0423074	0.000510085	0.0143297	0.0100804	0.00534082	0.00625957	0.00381566	0.00767299	0.00882216	0.0279684	0.00529971	0.00653942	0.0123878	0.00740152	0.00268991	0.00849683	0.0180518	0.00375131	0.00557345	0.0334922	0.00507323	0.0236107	0.0315693	0.0340213	0.0612504	0.00232371	0.0444227	0.0339014	0.0052262	0.0299256	0.0452263	0.0138838	0.0486706	0.0653922	0.0229062	0.0648098	0.00876939	0.0166617	0.0112057	0.0458163	0.0404662	0.0703487	1.307971
